3.200000000000000178e+00 1.406812235878010693e-02 8.518454527978610441e-03 8.074093840238456138e-03 1.580862179050734201e-02
3.300000000000000266e+00 1.412059169786398019e-02 8.566098360072479934e-03 8.182108105424919231e-03 1.646614374682557613e-02
3.400000000000000355e+00 1.417023818293121351e-02 8.613311225796655909e-03 8.292120801241835079e-03 1.714336272206230458e-02
3.500000000000000444e+00 1.421740150271585609e-02 8.660249382015186917e-03 8.404262638340017147e-03 1.784047022511068767e-02
3.600000000000000089e+00 1.426237872215976692e-02 8.707049745450704328e-03 8.518649944073643579e-03 1.855764713814934963e-02
3.700000000000000178e+00 1.430543047175054580e-02 8.753832806825274579e-03 8.635386924043695830e-03 1.929506587719871658e-02
3.800000000000000266e+00 1.434678612978580042e-02 8.800705056804608573e-03 8.754567544857956921e-03 2.005289220733160946e-02
3.900000000000000355e+00 1.438664817749320431e-02 8.847761014245629843e-03 8.876277108976914423e-03 2.083128677731703807e-02
4.000000000000000000e+00 1.442519587221951713e-02 8.895084929024618670e-03 9.000593578130027667e-03 2.163040642545792716e-02
4.099999999999999645e+00 1.446258835631837950e-02 8.942752217441809343e-03 9.127588690537407484e-03 2.245040529819457287e-02
4.200000000000000178e+00 1.449896729737440611e-02 8.990830676948181541e-03 9.257328908337386641e-03 2.329143581500221771e-02
4.299999999999999822e+00 1.453445913780622781e-02 9.039381518040479416e-03 9.389876224646064029e-03 2.415364950676586811e-02
4.399999999999999467e+00 1.456917701776360742e-02 9.088460244095633925e-03 9.525288854145044434e-03 2.503719774976967058e-02
4.500000000000000000e+00 1.460322242385078337e-02 9.138117404268912905e-03 9.663621826682698701e-03 2.594223241340120126e-02
4.599999999999999645e+00 1.463668660700327868e-02 9.188399240051207950e-03 9.804927499851635517e-03 2.686890643645229934e-02
4.700000000000000178e+00 1.466965180537632175e-02 9.239348242436128122e-03 9.949256003667314788e-03 2.781737434429725278e-02
4.799999999999999822e+00 1.470219230202026231e-02 9.291003633699024614e-03 1.009665562818563150e-02 2.878779271712903279e-02
4.900000000000000355e+00 1.473437534214916064e-02 9.343401785399323145e-03 1.024717316304604199e-02 2.978032061773989297e-02
5.000000000000000000e+00 1.476626193073378966e-02 9.396576582267630179e-03 1.040085419641128411e-02 3.079511998593955843e-02
5.099999999999999645e+00 1.479790752779940564e-02 9.450559740045556822e-03 1.055774337955569034e-02 3.183235600558668305e-02
5.200000000000000178e+00 1.482936265604311611e-02 9.505381084039003434e-03 1.071788466233125625e-02 3.289219744927232569e-02
5.299999999999999822e+00 1.486067343309604473e-02 9.561068794066681156e-03 1.088132150392104487e-02 3.397481700494511814e-02
5.400000000000000355e+00 1.489188203885484854e-02 9.617649620597733609e-03 1.104809706260099361e-02 3.508039158813357900e-02
5.500000000000000000e+00 1.492302712672399084e-02 9.675149076132148404e-03 1.121825436766477058e-02 3.620910264290964214e-02
5.599999999999999645e+00 1.495414418628768574e-02 9.733591605265596094e-03 1.139183647619593232e-02 3.736113643431219350e-02
5.700000000000000178e+00 1.498526586382230470e-02 9.793000736367244580e-03 1.156888661698343181e-02 3.853668433459189746e-02
5.799999999999999822e+00 1.501642224613026523e-02 9.853399217371518887e-03 1.174944832354229279e-02 3.973594310533989926e-02
5.900000000000000355e+00 1.504764111239165203e-02 9.914809137824824592e-03 1.193356555793943612e-02 4.095911517734043134e-02
6.000000000000000000e+00 1.507894815806835528e-02 9.977252039026284630e-03 1.212128282688274342e-02 4.220640892975820180e-02
6.099999999999999645e+00 1.511036719433517597e-02 1.004074901384665805e-02 1.231264529134769303e-02 4.347803897011933566e-02
6.200000000000000178e+00 1.514192032603591150e-02 1.010532079759396927e-02 1.250769887085323613e-02 4.477422641641216894e-02
6.299999999999999822e+00 1.517362811075824783e-02 1.017098785111064316e-02 1.270649034335391732e-02 4.609519918249493226e-02
6.400000000000000355e+00 1.520550970127536143e-02 1.023777043713448333e-02 1.290906744161177122e-02 4.744119226793765132e-02
6.500000000000000000e+00 1.523758297330747753e-02 1.030568869081982877e-02 1.311547894680637101e-02 4.881244805331232117e-02
6.599999999999999645e+00 1.526986464030304774e-02 1.037476268520661805e-02 1.332577478005532445e-02 5.020921660191932784e-02
6.700000000000000178e+00 1.530237035672238170e-02 1.044501249232562129e-02 1.354000609246718521e-02 5.163175596885450497e-02
6.799999999999999822e+00 1.533511481111954518e-02 1.051645824054788132e-02 1.375822535425979751e-02 5.308033251831242860e-02
6.900000000000000355e+00 1.536811181015682558e-02 1.058912016871521589e-02 1.398048644345800499e-02 5.455522124997144728e-02
7.000000000000000000e+00 1.540137435454689424e-02 1.066301867752723377e-02 1.420684473462691978e-02 5.605670613529810387e-02
7.099999999999999645e+00 1.543491470779729570e-02 1.073817437861004746e-02 1.443735718805977918e-02 5.758508046458648416e-02
7.200000000000000178e+00 1.546874445852693472e-02 1.081460814164650862e-02 1.467208243982676130e-02 5.914064720554577936e-02
7.299999999999999822e+00 1.550287457703323352e-02 1.089234113990850648e-02 1.491108089304949737e-02 6.072371937425038307e-02
7.400000000000000355e+00 1.553731546670988894e-02 1.097139489450106933e-02 1.515441481076106392e-02 6.233462041925300762e-02
7.500000000000000000e+00 1.557207701084507845e-02 1.105179131759819432e-02 1.540214841068657942e-02 6.397368461971314479e-02
7.599999999999999645e+00 1.560716861527068795e-02 1.113355275492534761e-02 1.565434796227723607e-02 6.564125749833167600e-02
7.700000000000000178e+00 1.564259924727927700e-02 1.121670202772760173e-02 1.591108188631081000e-02 6.733769624999080827e-02
7.799999999999999822e+00 1.567837747117988706e-02 1.130126247443754596e-02 1.617242085737746402e-02 6.906337018693689545e-02
7.900000000000000355e+00 1.571451148082220889e-02 1.138725799224820159e-02 1.643843790955966042e-02 7.081866120141631915e-02
8.000000000000000000e+00 1.575100912938387152e-02 1.147471307878261161e-02 1.670920854561593061e-02 7.260396424669614268e-02
8.099999999999999645e+00 1.578787795668302671e-02 1.156365287403688692e-02 1.698481084997894436e-02 7.441968783739728865e-02
8.199999999999999289e+00 1.582512521425101515e-02 1.165410320277365103e-02 1.726532560588427481e-02 7.626625457016840415e-02
8.300000000000000711e+00 1.586275788837559347e-02 1.174609061752482711e-02 1.755083641694900679e-02 7.814410166568482030e-02
8.400000000000000355e+00 1.590078272130243317e-02 1.183964244236849518e-02 1.784142983352271158e-02 8.005368153306631485e-02
8.500000000000000000e+00 1.593920623076453685e-02 1.193478681763290687e-02 1.813719548415327829e-02 8.199546235781013381e-02
8.599999999999999645e+00 1.597803472799084329e-02 1.203155274567933516e-02 1.843822621250584826e-02 8.396992871440080164e-02
8.699999999999999289e+00 1.601727433433116493e-02 1.212997013791717107e-02 1.874461822009826015e-02 8.597758220479187474e-02
8.800000000000000711e+00 1.605693099662012374e-02 1.223006986320083860e-02 1.905647121521748116e-02 8.801894212402951168e-02
8.900000000000000355e+00 1.609701050139134351e-02 1.233188379775821894e-02 1.937388856840900966e-02 9.009454615432178903e-02
9.000000000000000000e+00 1.613751848804180489e-02 1.243544487680514621e-02 1.969697747493880102e-02 9.220495108893876635e-02
9.099999999999999645e+00 1.617846046103726607e-02 1.254078714799715735e-02 2.002584912464723532e-02 9.435073358735582283e-02
9.199999999999999289e+00 1.621984180124046507e-02 1.264794582687943543e-02 2.036061887964314004e-02 9.653249096317800815e-02
9.300000000000000711e+00 1.626166777643636013e-02 1.275695735449329862e-02 2.070140646029172693e-02 9.875084200638446774e-02
9.400000000000000355e+00 1.630394355112186819e-02 1.286785945730746158e-02 2.104833613999029449e-02 1.010064278415590822e-01
9.500000000000000000e+00 1.634667419562112201e-02 1.298069120964344229e-02 2.140153694924153832e-02 1.032999128238243081e-01
9.599999999999999645e+00 1.638986469458159068e-02 1.309549309877418646e-02 2.176114288956282686e-02 1.056319854742871905e-01
9.700000000000001066e+00 1.643351995490206427e-02 1.321230709288237666e-02 2.212729315780470260e-02 1.080033594568834410e-01
9.800000000000000711e+00 1.647764481313799753e-02 1.333117671206600699e-02 2.250013238147468425e-02 1.104147745986085172e-01
9.900000000000000355e+00 1.652224404242640110e-02 1.345214710260014476e-02 2.287981086570817918e-02 1.128669979552052172e-01
1.000000000000000000e+01 1.656732235896843028e-02 1.357526511465813844e-02 2.326648485254559709e-02 1.153608249244799516e-01
1.009999999999999964e+01 1.661288442810471278e-02 1.370057938372146004e-02 2.366031679324629572e-02 1.178970804095385294e-01
1.020000000000000107e+01 1.665893487001510534e-02 1.382814041590520529e-02 2.406147563436839346e-02 1.204766200343101445e-01
1.030000000000000071e+01 1.670547826507242511e-02 1.395800067744787723e-02 2.447013711842868297e-02 1.231003314138666010e-01
1.040000000000000036e+01 1.675251915887648879e-02 1.409021468862366004e-02 2.488648409997518476e-02 1.257691354821651453e-01
1.050000000000000000e+01 1.680006206699335286e-02 1.422483912235016253e-02 2.531070687797862609e-02 1.284839878799179658e-01
1.059999999999999964e+01 1.684811147942191084e-02 1.436193290777934908e-02 2.574300354547413849e-02 1.312458804055073869e-01
1.070000000000000107e+01 1.689667186480871275e-02 1.450155733917980402e-02 2.618358035748087620e-02 1.340558425319029467e-01
1.080000000000000071e+01 1.694574767442985283e-02 1.464377619043011856e-02 2.663265211824860854e-02 1.369149429927442319e-01
1.090000000000000036e+01 1.699534334595746363e-02 1.478865583546780035e-02 2.709044258898114441e-02 1.398242914408540649e-01
1.100000000000000000e+01 1.704546330702667867e-02 1.493626537505685775e-02 2.755718491722122798e-02 1.427850401826397941e-01
1.109999999999999964e+01 1.709611197861804835e-02 1.508667677025864878e-02 2.803312208920126503e-02 1.457983859919491920e-01
1.120000000000000107e+01 1.714729377826903003e-02 1.523996498301348132e-02 2.851850740648933027e-02 1.488655720071038746e-01
1.130000000000000071e+01 1.719901312312690708e-02 1.539620812426881376e-02 2.901360498839595722e-02 1.519878897150744590e-01
1.140000000000000036e+01 1.725127443285500231e-02 1.555548761011254014e-02 2.951869030166100194e-02 1.551666810268234054e-01
1.150000000000000000e+01 1.730408213240287874e-02 1.571788832640234196e-02 3.003405071906131707e-02 1.584033404480807150e-01
1.159999999999999964e+01 1.735744065465025937e-02 1.588349880241018974e-02 3.055998610866063336e-02 1.616993173499767511e-01
1.170000000000000107e+01 1.741135444293419321e-02 1.605241139403505365e-02 3.109680945554565978e-02 1.650561183441287272e-01
1.180000000000000071e+01 1.746582795346752343e-02 1.622472247717261784e-02 3.164484751801763251e-02 1.684753097669915711e-01
1.190000000000000036e+01 1.752086565765710938e-02 1.640053265186463410e-02 3.220444152030226687e-02 1.719585202783827926e-01
1.200000000000000000e+01 1.757647204432861640e-02 1.657994695789600029e-02 3.277594788400794296e-02 1.755074435794106713e-01
1.209999999999999964e+01 1.763265162186505516e-02 1.676307510254386457e-02 3.335973900067367576e-02 1.791238412550738845e-01
1.220000000000000107e+01 1.768940892026501024e-02 1.695003170123272201e-02 3.395620404792091401e-02 1.828095457470852725e-01
1.230000000000000071e+01 1.774674849312691746e-02 1.714093653189551619e-02 3.456574985185836141e-02 1.865664634626183205e-01
1.240000000000000036e+01 1.780467491956442064e-02 1.733591480389221062e-02 3.518880179858212970e-02 1.903965780248089434e-01
1.250000000000000000e+01 1.786319280605815074e-02 1.753509744239165752e-02 3.582580479776174137e-02 1.943019536710937079e-01
1.259999999999999964e+01 1.792230678824861118e-02 1.773862138917955272e-02 3.647722430153575029e-02 1.982847388055229698e-01
1.270000000000000107e+01 1.798202153267465866e-02 1.794662992092000905e-02 3.714354738208236473e-02 2.023471697114135048e-01
1.280000000000000071e+01 1.804234173846159042e-02 1.815927298595578290e-02 3.782528387150696503e-02 2.064915744307571077e-01
1.290000000000000036e+01 1.810327213896290380e-02 1.837670756081290560e-02 3.852296756786231097e-02 2.107203768169571279e-01
1.300000000000000000e+01 1.816481750335918743e-02 1.859909802763530864e-02 3.923715751137921148e-02 2.150361007674963520e-01
1.309999999999999964e+01 1.822698263821762032e-02 1.882661657386064738e-02 3.996843933523969161e-02 2.194413746432147538e-01
1.320000000000000107e+01 1.828977238901526720e-02 1.905944361553142327e-02 4.071742669547152860e-02 2.239389358808505370e-01
1.330000000000000071e+01 1.835319164162910882e-02 1.929776824571112145e-02 4.148476278483646112e-02 2.285316358054588493e-01
1.340000000000000036e+01 1.841724532379568693e-02 1.954178870957736652e-02 4.227112193586373551e-02 2.332224446492517644e-01
1.350000000000000000e+01 1.848193840654286518e-02 1.979171290785288265e-02 4.307721131849776702e-02 2.380144567831845859e-01
1.359999999999999964e+01 1.854727590559635680e-02 2.004775893033226841e-02 4.390377273814546899e-02 2.429108961674041889e-01
1.370000000000000107e+01 1.861326288276311802e-02 2.031015562137352543e-02 4.475158454022117038e-02 2.479151220263445532e-01
1.380000000000000071e+01 1.867990444729430641e-02 2.057914317932357795e-02 4.562146362766604513e-02 2.530306347538184841e-01
1.390000000000000036e+01 1.874720575722907054e-02 2.085497379196443388e-02 4.651426759824747043e-02 2.582610820528465356e-01
1.400000000000000000e+01 1.881517202072196387e-02 2.113791231017917924e-02 4.743089700881749499e-02 2.636102653143354568e-01
1.409999999999999964e+01 1.888380849735529776e-02 2.142823696215767626e-02 4.837229777408160597e-02 2.690821462377994688e-01
1.420000000000000107e+01 1.895312049943848054e-02 2.172624011058038596e-02 4.933946370782365393e-02 2.746808536962978553e-01
1.430000000000000071e+01 1.902311339329584502e-02 2.203222905534484369e-02 5.033343921487655470e-02 2.804106908464414349e-01
1.440000000000000036e+01 1.909379260054466440e-02 2.234652688451889066e-02 5.135532214256426087e-02 2.862761424828930701e-01
1.450000000000000000e+01 1.916516359936462285e-02 2.266947337632558429e-02 5.240626680063863868e-02 2.922818826348552723e-01
1.459999999999999964e+01 1.923723192576077407e-02 2.300142595509000257e-02 5.348748715917448632e-02 2.984327823999995966e-01
1.470000000000000107e+01 1.931000317482054959e-02 2.334276070418151230e-02 5.460026023415380514e-02 3.047339180087713095e-01
1.480000000000000071e+01 1.938348300196655535e-02 2.369387343909779356e-02 5.574592967080366224e-02 3.111905791090206486e-01
1.490000000000000036e+01 1.945767712420672438e-02 2.405518084392781544e-02 5.692590953503518653e-02 3.178082772574986614e-01
1.500000000000000000e+01 1.953259132138215198e-02 2.442712167450409796e-02 5.814168832347128141e-02 3.245927546008585129e-01
1.509999999999999964e+01 1.960823143741474359e-02 2.481015803161912628e-02 5.939483320275500827e-02 3.315499927240486144e-01
1.520000000000000107e+01 1.968460338155486600e-02 2.520477670770017095e-02 6.068699448879100872e-02 3.386862216388352165e-01
1.530000000000000071e+01 1.976171312963088608e-02 2.561149061034024080e-02 6.201991037653587641e-02 3.460079288788549534e-01
1.540000000000000036e+01 1.983956672530089171e-02 2.603084026601790515e-02 6.339541193066312863e-02 3.535218686608428973e-01
1.550000000000000000e+01 1.991817028130808687e-02 2.646339540725462305e-02 6.481542834703402090e-02 3.612350710632123985e-01
1.559999999999999964e+01 1.999752998074059984e-02 2.690975664626368488e-02 6.628199249422316031e-02 3.691548511643563124e-01
1.570000000000000107e+01 2.007765207829659629e-02 2.737055723790500147e-02 6.779724674337878065e-02 3.772888180721420959e-01
1.580000000000000071e+01 2.015854290155561987e-02 2.784646493438678108e-02 6.936344909347691434e-02 3.856448837642552085e-01
1.590000000000000036e+01 2.024020885225721877e-02 2.833818393369515881e-02 7.098297959721096284e-02 3.942312716452547883e-01
1.600000000000000000e+01 2.032265640758717032e-02 2.884645692307287804e-02 7.265834709067016395e-02 4.030565247108615634e-01
1.610000000000000142e+01 2.040589212147285447e-02 2.937206721808648807e-02 7.439219622705957324e-02 4.121295131922386168e-01
1.620000000000000284e+01 2.048992262588793245e-02 2.991584099677127226e-02 7.618731481121802929e-02 4.214594415333414168e-01
1.630000000000000071e+01 2.057475463216745099e-02 3.047864962706720374e-02 7.804664142732543886e-02 4.310558545319677637e-01
1.640000000000000213e+01 2.066039493233411822e-02 3.106141208416411323e-02 7.997327334671958110e-02 4.409286424499823109e-01
1.650000000000000355e+01 2.074685040043619533e-02 3.166509745240330548e-02 8.197047469617191329e-02 4.510880448699315370e-01
1.660000000000000142e+01 2.083412799389840891e-02 3.229072750398517128e-02 8.404168485887138218e-02 4.615446530436371209e-01
1.670000000000000284e+01 2.092223475488564147e-02 3.293937934381509225e-02 8.619052707063569463e-02 4.723094104430191065e-01
1.680000000000000071e+01 2.101117781168112750e-02 3.361218810628308074e-02 8.842081716204587549e-02 4.833936111841314331e-01
1.690000000000000213e+01 2.110096438007915895e-02 3.431034968552158781e-02 9.073657238315815943e-02 4.948088959516355745e-01
1.700000000000000355e+01 2.119160176479310126e-02 3.503512347558353224e-02 9.314202023049075740e-02 5.065672450029451435e-01
1.710000000000000142e+01 2.128309736087983725e-02 3.578783509089118742e-02 9.564160717594216710e-02 5.186809677777681760e-01
1.720000000000000284e+01 2.137545865518081928e-02 3.656987903004197543e-02 9.824000717337651178e-02 5.311626885809896947e-01
1.730000000000000071e+01 2.146869322778059003e-02 3.738272123744580677e-02 1.009421297903920212e-01 5.440253277428654943e-01
1.740000000000000213e+01 2.156280875348354567e-02 3.822790150709459711e-02 1.037531277794601220e-01 5.572820775919573588e-01
1.750000000000000355e+01 2.165781300330948955e-02 3.910703566074663629e-02 1.066784038634619181e-01 5.709463725018146807e-01
1.760000000000000142e+01 2.175371384600879865e-02 4.002181741871744386e-02 1.097236164647480416e-01 5.850318521932760252e-01
1.770000000000000284e+01 2.185051924959752895e-02 4.097401986497772181e-02 1.128946840532929624e-01 5.995523173902558289e-01
1.780000000000000071e+01 2.194823728291361159e-02 4.196549638901227869e-02 1.161977877271500315e-01 6.145216768390350248e-01
1.790000000000000213e+01 2.204687611719449020e-02 4.299818096457866390e-02 1.196393715662939089e-01 6.299538846107309853e-01
1.800000000000000355e+01 2.214644402767688980e-02 4.407408759970127959e-02 1.232261402176271503e-01 6.458628665143916203e-01
1.810000000000000142e+01 2.224694939521953962e-02 4.519530876256951796e-02 1.269650530734835747e-01 6.622624343577316886e-01
1.820000000000000284e+01 2.234840070794938058e-02 4.636401255411378569e-02 1.308633142969768404e-01 6.791661867050515777e-01
1.830000000000000071e+01 2.245080656293214905e-02 4.758243835953657186e-02 1.349283578241136927e-01 6.965873947026139934e-01
1.840000000000000213e+01 2.255417566786769093e-02 4.885289066770356903e-02 1.391678263337514931e-01 7.145388714739304703e-01
1.850000000000000355e+01 2.265851684281090447e-02 5.017773069891852400e-02 1.435895430218071811e-01 7.330328235382891355e-01
1.860000000000000142e+01 2.276383902191924172e-02 5.155936542815602042e-02 1.482014748457175790e-01 7.520806826815271684e-01
1.870000000000000284e+01 2.287015125522698020e-02 5.300023353270228582e-02 1.530116857198565716e-01 7.716929167179725768e-01
1.880000000000000071e+01 2.297746271044729185e-02 5.450278773090451445e-02 1.580282779447257369e-01 7.918788176370872289e-01
1.890000000000000213e+01 2.308578267480283774e-02 5.606947291368564318e-02 1.632593199460790068e-01 8.126462657394650790e-01
1.900000000000000355e+01 2.319512055688544364e-02 5.770269940449342799e-02 1.687127581906421869e-01 8.340014685497627589e-01
1.910000000000000142e+01 2.330548588854578287e-02 5.940481061933551576e-02 1.743963109421657054e-01 8.559486735641151922e-01
1.920000000000000284e+01 2.341688832681370833e-02 6.117804434069203795e-02 1.803173413379387524e-01 8.784898542655127374e-01
1.930000000000000426e+01 2.352933765585001752e-02 6.302448677304189895e-02 1.864827071196020758e-01 9.016243693413050764e-01
1.940000000000000213e+01 2.364284378893043853e-02 6.494601852119408214e-02 1.928985842670333795e-01 9.253485956841006610e-01
1.950000000000000355e+01 2.375741677046251318e-02 6.694425163558036240e-02 1.995702617915706134e-01 9.496555365698525764e-01
1.960000000000000142e+01 2.387306677803636631e-02 6.902045691387700965e-02 2.065019050845294801e-01 9.745344074055473094e-01
1.970000000000000284e+01 2.398980412451011054e-02 7.117548075160076704e-02 2.136962855384223758e-01 9.999702026390099308e-01
1.980000000000000426e+01 2.410763926013042083e-02 7.340965101466409570e-02 2.211544747206961592e-01 1.025943248835675892e+00
1.990000000000000213e+01 2.422658277468961105e-02 7.572267168646090729e-02 2.288755022528418115e-01 1.052428750554219805e+00
2.000000000000000355e+01 2.434664539971972269e-02 7.811350644554282407e-02 2.368559778086289092e-01 1.079396337484724411e+00
2.010000000000000142e+01 2.446783801072446168e-02 8.058025188325462773e-02 2.450896793764055226e-01 1.106809623323308012e+00
2.020000000000000284e+01 2.459017162945013879e-02 8.312000179888900941e-02 2.535671122113204445e-01 1.134625788999142237e+00
2.030000000000000426e+01 2.471365742619623454e-02 8.572870493328040020e-02 2.622750458013687891e-01 1.162795205071200044e+00
2.040000000000000213e+01 2.483830672216670588e-02 8.840101963129824714e-02 2.711960397247413779e-01 1.191261110270940726e+00
2.050000000000000355e+01 2.496413099186280474e-02 9.113017025362436796e-02 2.803079734747153107e-01 1.219959365148955754e+00
2.060000000000000142e+01 2.509114186551842859e-02 9.390781165789391371e-02 2.895836000863012960e-01 1.248818301420755672e+00
2.070000000000000284e+01 2.521935113157910274e-02 9.672390967323471478e-02 2.989901485237048129e-01 1.277758688700005196e+00
2.080000000000000426e+01 2.534877073922536805e-02 9.956664709038197392e-02 3.084890049504227516e-01 1.306693840632589421e+00
2.090000000000000213e+01 2.547941280094150052e-02 1.024223661193028878e-01 3.180355077110981199e-01 1.335529881766076121e+00
2.100000000000000355e+01 2.561128959513131118e-02 1.052755593097573217e-01 3.275788944375616074e-01 1.364166194574141011e+00
2.110000000000000142e+01 2.574441356878089116e-02 1.081089213201260057e-01 3.370624413195024704e-01 1.392496062704392745e+00
2.120000000000000284e+01 2.587879734017049446e-02 1.109034733586043986e-01 3.464238333121994473e-01 1.420407521587977673e+00
2.130000000000000426e+01 2.601445370163595061e-02 1.136387703163066892e-01 3.555957989435751809e-01 1.447784420993747601e+00
2.140000000000000213e+01 2.615139562238130364e-02 1.162931973308771322e-01 3.645070336392263188e-01 1.474507696005498802e+00
2.150000000000000355e+01 2.628963625134293769e-02 1.188443576559047726e-01 3.730834206806982190e-01 1.500456833482243013e+00
2.160000000000000142e+01 2.642918892010762827e-02 1.212695473599773865e-01 3.812495392195661137e-01 1.525511510732346254e+00
2.170000000000000284e+01 2.657006714588434210e-02 1.235463048953394649e-01 3.889304251624149389e-01 1.549553372468593704e+00
2.180000000000000426e+01 2.671228463453237389e-02 1.256530156046799795e-01 3.960535251114304933e-01 1.572467901837119708e+00
2.190000000000000213e+01 2.685585528364574023e-02 1.275695436817116946e-01 4.025507586507525715e-01 1.594146332250570230e+00
2.200000000000000355e+01 2.700079318569641867e-02 1.292778580359309759e-01 4.083605834685496982e-01 1.614487539756699341e+00
2.210000000000000142e+01 2.714711263123654669e-02 1.307626149998246945e-01 4.134299445657650396e-01 1.633399851520915380e+00
2.220000000000000284e+01 2.729482811216190491e-02 1.320116607097182593e-01 4.177159860497786092e-01 1.650802705318967112e+00
2.230000000000000426e+01 2.744395432503751037e-02 1.330164197203339838e-01 4.211874134509520640e-01 1.666628098087253429e+00
2.240000000000000213e+01 2.759450617448675619e-02 1.337721438404705643e-01 4.238254160957087291e-01 1.680821768604220390e+00
2.250000000000000355e+01 2.774649877664596073e-02 1.342780055609459067e-01 4.256240908426721647e-01 1.693344069954699327e+00
2.260000000000000142e+01 2.789994746268533582e-02 1.345370325382426180e-01 4.265903467397580973e-01 1.704170500893471552e+00
2.270000000000000284e+01 2.805486778239788676e-02 1.345558918638538881e-01 4.267433100979971528e-01 1.713291880617991758e+00
2.280000000000000426e+01 2.821127550785841251e-02 1.343445437564699529e-01 4.261132861031250996e-01 1.720714167641354431e+00
2.290000000000000213e+01 2.836918663715352201e-02 1.339157926097418738e-01 4.247403621119956729e-01 1.726457939219870674e+00
2.300000000000000355e+01 2.852861739818447762e-02 1.332847682462870997e-01 4.226727563570675250e-01 1.730557562004496397e+00
2.310000000000000142e+01 2.868958425254479472e-02 1.324683715729257083e-01 4.199650228532381679e-01 1.733060096308854936e+00
2.320000000000000284e+01 2.885210389947400964e-02 1.314847169346670119e-01 4.166762195620872800e-01 1.734023984958326770e+00
2.330000000000000426e+01 2.901619327988954819e-02 1.303525990458515305e-01 4.128681343788278002e-01 1.733517582767878817e+00
